13152742-n	abz:lemma	waa ata
13743269-n	abz:lemma	ayoku
01860795-v	abz:lemma	hataan	ha-taan
02058994-v	abz:lemma	furaai
03665366-n	abz:lemma	lampu
00648224-v	abz:lemma	tahaai
05308310-n	abz:lemma	ai
05556943-n	abz:lemma	hateebak	ha-teebak
02157415-n	abz:lemma	ateei
10276659-n	abz:lemma	mut
13940311-n	abz:lemma	awering
02015168-v	abz:lemma	heber	he-ber
00723349-v	abz:lemma	miyei
15211484-n	abz:lemma	afu ia
00753881-v	abz:lemma	hor	ho-r
00037298-v	abz:lemma	hekuol	he-kuol
00033308-r	abz:lemma	taka
00879356-v	abz:lemma	burook
01726172-v	abz:lemma	muili
02727462-v	abz:lemma	homit	ho-mit
05555688-n	abz:lemma	takang
00425071-v	abz:lemma	hebulri	he-bulri
02384041-v	abz:lemma	iya
00616498-v	abz:lemma	hatuokdi	ha-tuokdi
02169891-v	abz:lemma	hefaaling	he-faaling
05311054-n	abz:lemma	hieng	h-ieng
00344643-v	abz:lemma	tatuk
01862918-v	abz:lemma	heetaak	hee-taak
02601456-v	abz:lemma	hoil	ho-il
05302307-n	abz:lemma	ul
00351963-v	abz:lemma	kaanri
07661357-n	abz:lemma	haraala	ha-raala
01870275-v	abz:lemma	heruulri	he-ruulri
01774136-v	abz:lemma	hooming-diyei	hoo-ming-diyei
01188725-v	abz:lemma	tomaawa	to-maawa
02733806-v	abz:lemma	piyei
02731024-v	abz:lemma	tomit	to-mit
09397391-n	abz:lemma	wal
13926786-n	abz:lemma	heyal	he-yal
08078020-n	abz:lemma	leelang
01965156-v	abz:lemma	datuokdi	da-tuokdi
01016215-a	abz:lemma	heteitu	he-teitu
03982060-n	abz:lemma	waal
01195299-v	abz:lemma	hetahai	he-tahai
01995211-v	abz:lemma	heber	he-ber
01320872-n	abz:lemma	tabakang
13914473-n	abz:lemma	patei
07655505-n	abz:lemma	hetoku	he-toku
02251775-n	abz:lemma	bikeeng
00625119-v	abz:lemma	halakda	ha-lakda
01070777-v	abz:lemma	eesa
03109881-n	abz:lemma	habik	ha-bik
02108026-v	abz:lemma	hadudii	ha-dudii
07794159-n	abz:lemma	eti
08514034-n	abz:lemma	hieng	h-ieng
01090335-v	abz:lemma	yenangdia
02121511-v	abz:lemma	katakkatakna
05395690-n	abz:lemma	hatebak	ha-tebak
02493030-v	abz:lemma	heesei	hee-sei
09304750-n	abz:lemma	ul
01826723-v	abz:lemma	harosi	ha-rosi
01970646-v	abz:lemma	tudok
01824736-v	abz:lemma	domaahadia	do-maahadia
00993014-v	abz:lemma	bilenra
05599874-n	abz:lemma	pookal
00007846-n	abz:lemma	ama
02861886-n	abz:lemma	isi
00963570-v	abz:lemma	tanga
05180881-n	abz:lemma	luung
01188144-v	abz:lemma	domaraaida	do-maraaida
00351576-v	abz:lemma	dobeekadii	do-beekadii
01923909-v	abz:lemma	alen
05416198-n	abz:lemma	ahi
02191546-v	abz:lemma	patal
00662589-v	abz:lemma	halakda	ha-lakda
01546111-v	abz:lemma	natea
02870526-n	abz:lemma	bataa kasing
02428924-v	abz:lemma	homahoina	ho-mahoina
01329239-v	abz:lemma	hekapuuk	he-kapuuk
00387310-v	abz:lemma	holaak	ho-laak
04039041-n	abz:lemma	faala
01800422-v	abz:lemma	hedamaai	he-damaai
01721169-v	abz:lemma	ariyda
04192858-n	abz:lemma	kasak
15167349-n	abz:lemma	tuntama
01062739-v	abz:lemma	il
01155687-v	abz:lemma	hada'iya	ha-da'iya
00738747-v	abz:lemma	hooir	hoo-ir
02101046-v	abz:lemma	hemut	he-mut
02009200-v	abz:lemma	homit	ho-mit
01156834-v	abz:lemma	hoobuuk	hoo-buuk
00223928-v	abz:lemma	naidi
00732552-v	abz:lemma	heroa	he-roa
13894434-n	abz:lemma	kuong
02802215-n	abz:lemma	pakaai
02015168-v	abz:lemma	habel	ha-bel
10332385-n	abz:lemma	haya	ha-ya
01705494-v	abz:lemma	hetulisa	he-tulisa
01068793-v	abz:lemma	il
02156546-v	abz:lemma	naida
00638723-v	abz:lemma	ber
02009200-v	abz:lemma	domit	do-mit
00723349-v	abz:lemma	tatuk
00422090-v	abz:lemma	hesiyei	he-siyei
05037617-n	abz:lemma	areng
01277974-v	abz:lemma	haluuk	ha-luuk
03268553-n	abz:lemma	tataangbuku	ta-taangbuku
04192858-n	abz:lemma	tuukai
01554063-a	abz:lemma	waha
01811736-v	abz:lemma	tanekildii
01870275-v	abz:lemma	tung
01020005-v	abz:lemma	heroadi	he-roadi
00425967-v	abz:lemma	arii
00124442-v	abz:lemma	hooburok	hoo-burok
00839597-n	abz:lemma	fuuk
01968569-v	abz:lemma	mareei
02374451-n	abz:lemma	kuda
04059701-n	abz:lemma	uui
03467517-n	abz:lemma	pakiing
00425967-v	abz:lemma	hedariinra	he-dariinra
00691516-v	abz:lemma	il
13903079-n	abz:lemma	habik	ha-bik
02574516-v	abz:lemma	hakolra	ha-kolra
00341917-v	abz:lemma	me
01777210-v	abz:lemma	domaawa	do-maawa
01904845-a	abz:lemma	san
02355596-v	abz:lemma	hadudii	ha-dudii
09480809-n	abz:lemma	buku akan
08569998-n	abz:lemma	ut
00759269-v	abz:lemma	hamiingtaai	ha-miingtaai
02407338-v	abz:lemma	taluuk
02186665-a	abz:lemma	buti
03590306-n	abz:lemma	jeket
02633881-v	abz:lemma	heariyda	he-ariyda
00358431-v	abz:lemma	domalaida	do-malaida
00158309-r	abz:lemma	taka
10758713-n	abz:lemma	hamoi	ha-moi
03413828-n	abz:lemma	muila
14792703-n	abz:lemma	ati ralowang
01329239-v	abz:lemma	hokaput	ho-kaput
03925226-n	abz:lemma	boi-boi
07738353-n	abz:lemma	kul
00753881-v	abz:lemma	hooil	hoo-il
00007846-n	abz:lemma	amakaang
07859284-n	abz:lemma	ati ralowang
11456760-n	abz:lemma	laak
00455599-n	abz:lemma	muila
02533282-v	abz:lemma	halakda	ha-lakda
00546389-n	abz:lemma	yai
00614829-v	abz:lemma	hayongfa	ha-yongfa
00425967-v	abz:lemma	haarinra	ha-arinra
06371413-n	abz:lemma	ateeng
02186338-a	abz:lemma	nuku
14936010-n	abz:lemma	awaai
07840804-n	abz:lemma	biraa
02769241-v	abz:lemma	fafung
08642037-n	abz:lemma	heyal	he-yal
15208333-n	abz:lemma	tadeng
15123115-n	abz:lemma	war
07448885-n	abz:lemma	baal
04096066-n	abz:lemma	pareenta
01840238-v	abz:lemma	lii
09542339-n	abz:lemma	seetang
08005954-n	abz:lemma	ai
13743605-n	abz:lemma	motaling
08005580-n	abz:lemma	teei
01194114-v	abz:lemma	heetaak	hee-taak
01724459-v	abz:lemma	muila
02286204-v	abz:lemma	hebulri	he-bulri
07970406-n	abz:lemma	tayaai
02993546-n	abz:lemma	hieng	h-ieng
01981036-v	abz:lemma	rotang
00048475-r	abz:lemma	yaaldo
11485367-n	abz:lemma	war
01990694-v	abz:lemma	hebulri	he-bulri
00014549-v	abz:lemma	hooburok	hoo-burok
01824736-v	abz:lemma	hokaangdi	ho-kaangdi
13832355-n	abz:lemma	war-maraang
04271148-n	abz:lemma	kafak
02526085-v	abz:lemma	domia	do-mia
01061017-v	abz:lemma	wik
05558717-n	abz:lemma	ui
02418421-v	abz:lemma	muili
02200198-n	abz:lemma	kumal
00963570-v	abz:lemma	ananra
02526509-v	abz:lemma	mulai
00792471-v	abz:lemma	toil	to-il
02733806-v	abz:lemma	pa
09284015-n	abz:lemma	kupai
01777210-v	abz:lemma	hookaangdii	hoo-kaangdii
01104624-v	abz:lemma	hewaili	he-waili
00155143-v	abz:lemma	mara
00616498-v	abz:lemma	hapakdi	ha-pakdi
00957679-v	abz:lemma	dawai	da-wai
00611256-v	abz:lemma	daminangdi	da-minangdi
07648267-n	abz:lemma	hit	h-it
09224911-n	abz:lemma	isi
02733806-v	abz:lemma	hayeei
03794392-n	abz:lemma	hawaa	ha-waa
00307568-v	abz:lemma	fuuisi
00575741-n	abz:lemma	kariang
15295045-n	abz:lemma	hekaang-kaang mia	he-kaang-kaang mia
02078294-v	abz:lemma	holaak	ho-laak
00913065-v	abz:lemma	eenri
02560585-v	abz:lemma	ong
